,phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
2532,6601344,https://storage.googleapis.com/staging.vbuaklegbuoijpeoaaevjh4.appspot.com/ewjvh/vbeakdjbVAKbdakv.html#asdas@asdas.com,http://www.phishtank.com/phish_detail.php?phish_id=6601344,2020-05-29T04:36:51+00:00,yes,2020-06-01T02:24:16+00:00,yes,Other
2533,6601342,https://firebasestorage.googleapis.com/v0/b/bnm-iaj-mui.appspot.com/o/k6n-elDE-8kn-%2Fl11%40%20kl20%40-%20m6iu%20uy.html?email=aW5mb0BzbWIuZ292LmF6&amp;alt=media&amp;token=52962238-d3a6-4776-8df9-5315e52067ee,http://www.phishtank.com/phish_detail.php?phish_id=6601342,2020-05-29T04:36:32+00:00,yes,2020-06-01T02:24:16+00:00,yes,Other
2534,6601341,https://firebasestorage.googleapis.com/v0/b/bnm-iaj-mui.appspot.com/o/q8h-Sm3X-8Zj-%2Fl11%40%20kl20%40-%20m6iu%20uy.html?email=d2ViQGFncm8uZ292LmF6&amp;alt=media&amp;token=a5fead7a-f2a6-427f-b546-676a82c5b184,http://www.phishtank.com/phish_detail.php?phish_id=6601341,2020-05-29T04:36:19+00:00,yes,2020-06-01T02:24:16+00:00,yes,Other
2535,6601340,https://firebasestorage.googleapis.com/v0/b/bnm-iaj-mui.appspot.com/o/r14-NQMC-6NQ-%2Fl11%40%20kl20%40-%20m6iu%20uy.html?email=eGF5YWxhLmRhZGFzaG92YUBhZnNhLmdvdi5heg==&amp;alt=media&amp;token=61c17b50-06c3-4c6e-88ca-0fecf0f9d218,http://www.phishtank.com/phish_detail.php?phish_id=6601340,2020-05-29T04:36:05+00:00,yes,2020-06-01T02:25:33+00:00,yes,Other
2536,6601339,"https://services.runescape.com-as.ru/m=weblogin/loginform745,241,241,23974956,2462",http://www.phishtank.com/phish_detail.php?phish_id=6601339,2020-05-29T04:35:52+00:00,yes,2020-05-29T12:12:23+00:00,yes,RuneScape
2537,6601338,https://storage.googleapis.com/staging.vbuaklegbuoijpeoaaevjh4.appspot.com/ewjvh/vbeakdjbVAKbdakv.html#sadasda@sdsadas.com,http://www.phishtank.com/phish_detail.php?phish_id=6601338,2020-05-29T04:35:36+00:00,yes,2020-06-01T02:25:33+00:00,yes,Other
2538,6601337,https://diabetes-insight.info/s/u/laco.php?email=sdfsd@asdasd.com,http://www.phishtank.com/phish_detail.php?phish_id=6601337,2020-05-29T04:35:24+00:00,yes,2020-05-30T05:02:59+00:00,yes,Other
2539,6601335,https://storage.googleapis.com/staging.vbuaklegbuoijpeoaaevjh4.appspot.com/ewjvh/vbeakdjbVAKbdakv.html#sadasd@asdasd.com,http://www.phishtank.com/phish_detail.php?phish_id=6601335,2020-05-29T04:35:11+00:00,yes,2020-06-01T02:25:33+00:00,yes,Other
2540,6601332,https://storage.googleapis.com/staging.vbuaklegbuoijpeoaaevjh4.appspot.com/ewjvh/vbeakdjbVAKbdakv.html#asdasd@asdasd.com,http://www.phishtank.com/phish_detail.php?phish_id=6601332,2020-05-29T04:34:11+00:00,yes,2020-05-30T10:00:42+00:00,yes,Other
2541,6601331,https://diabetes-insight.info/s/u/laco.php?email=sdfdfs@sdsfds.com,http://www.phishtank.com/phish_detail.php?phish_id=6601331,2020-05-29T04:33:57+00:00,yes,2020-06-01T02:25:33+00:00,yes,Other
2542,6601329,"https://secure.runescape.com-as.ru/m=weblogin/loginform.ws851,968,289,38242934,2",http://www.phishtank.com/phish_detail.php?phish_id=6601329,2020-05-29T04:26:38+00:00,yes,2020-05-29T12:12:23+00:00,yes,RuneScape
2543,6601327,"https://services.runescape.com-as.ru/m=weblogin/loginform548,426,997,12714563,2462",http://www.phishtank.com/phish_detail.php?phish_id=6601327,2020-05-29T04:23:09+00:00,yes,2020-05-29T12:12:23+00:00,yes,RuneScape
2544,6601326,https://chanakyalegal.co.in/wp-admin/user/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6601326,2020-05-29T04:22:51+00:00,yes,2020-06-01T02:25:33+00:00,yes,Other
2545,6601322,https://aajhrh-173h-agora-sim-para-voce.com/MeusProdutos/Prefetch.php?skullid=360560511,http://www.phishtank.com/phish_detail.php?phish_id=6601322,2020-05-29T04:00:59+00:00,yes,2020-06-01T02:25:33+00:00,yes,Other
2546,6601320,http://uniceu.com/wp-content/plugins/sitepress-multilingual-cms/classes/upgrade/pogonite/,http://www.phishtank.com/phish_detail.php?phish_id=6601320,2020-05-29T04:00:24+00:00,yes,2020-06-01T02:26:48+00:00,yes,Other
2547,6601319,https://cityosity.com/rnco/nsra.html,http://www.phishtank.com/phish_detail.php?phish_id=6601319,2020-05-29T03:36:09+00:00,yes,2020-05-29T03:37:30+00:00,yes,ABSA Bank
2548,6601313,"https://secure.runescape.com-as.ru/m=weblogin/loginform697,547,934,19386449,2",http://www.phishtank.com/phish_detail.php?phish_id=6601313,2020-05-29T03:12:12+00:00,yes,2020-05-29T12:12:23+00:00,yes,RuneScape
2549,6601310,http://www.dds.com.mk/modules/mod_mail,http://www.phishtank.com/phish_detail.php?phish_id=6601310,2020-05-29T03:01:54+00:00,yes,2020-05-29T05:18:31+00:00,yes,Other
2550,6601308,https://www.blusyne.lt/wp-content/themes/Avada/includes/metaboxes/options/secure/Net/791d3a0048b9c200dceca07f99ddd178/,http://www.phishtank.com/phish_detail.php?phish_id=6601308,2020-05-29T03:01:43+00:00,yes,2020-06-01T02:26:48+00:00,yes,Other
2551,6601307,http://www.blusyne.lt/wp-content/themes/Avada/includes/metaboxes/options/secure/Net,http://www.phishtank.com/phish_detail.php?phish_id=6601307,2020-05-29T03:01:35+00:00,yes,2020-06-01T02:26:48+00:00,yes,Other
2552,6601306,http://www.bestdigitalcameraoutlet.com/wp-includes/project/Office/Onedrve/Onedrve/Dwn/RsWmLtM&amp;rn1334,http://www.phishtank.com/phish_detail.php?phish_id=6601306,2020-05-29T03:01:31+00:00,yes,2020-05-29T05:18:31+00:00,yes,Other
2553,6601301,https://tubelessvesta.net/Rachael/Looper,http://www.phishtank.com/phish_detail.php?phish_id=6601301,2020-05-29T03:01:10+00:00,yes,2020-06-01T02:26:48+00:00,yes,Other
2554,6601297,https://mail.zahletechpark.com/.cgi-bin/.0/.054546445454,http://www.phishtank.com/phish_detail.php?phish_id=6601297,2020-05-29T03:00:54+00:00,yes,2020-05-29T05:36:26+00:00,yes,Other
2555,6601295,https://employeesalupd.000webhostapp.com/adb/adb/adb,http://www.phishtank.com/phish_detail.php?phish_id=6601295,2020-05-29T03:00:47+00:00,yes,2020-06-01T02:28:04+00:00,yes,Other
2556,6601294,http://rucalafchiloe.cl/sharefile/No_cap/FBG,http://www.phishtank.com/phish_detail.php?phish_id=6601294,2020-05-29T03:00:42+00:00,yes,2020-05-29T05:36:26+00:00,yes,Other
2557,6601293,http://nvvfouramd.ml/cgi-bin,http://www.phishtank.com/phish_detail.php?phish_id=6601293,2020-05-29T03:00:39+00:00,yes,2020-05-29T05:36:26+00:00,yes,Other
2558,6601292,http://mail.zahletechpark.com/.cgi-bin/.0/.054546445454,http://www.phishtank.com/phish_detail.php?phish_id=6601292,2020-05-29T03:00:34+00:00,yes,2020-05-29T05:36:26+00:00,yes,Other
2559,6601289,http://sejaprimee.com/sms/01,http://www.phishtank.com/phish_detail.php?phish_id=6601289,2020-05-29T03:00:24+00:00,yes,2020-05-29T03:16:05+00:00,yes,Other
2560,6601290,http://sejaprimee.com/sms/01/,http://www.phishtank.com/phish_detail.php?phish_id=6601290,2020-05-29T03:00:24+00:00,yes,2020-05-29T03:16:05+00:00,yes,Other
2561,6601286,"https://services.runescape.com-as.ru/m=weblogin/loginform185,238,984,66193997,2462",http://www.phishtank.com/phish_detail.php?phish_id=6601286,2020-05-29T02:38:08+00:00,yes,2020-05-29T12:12:23+00:00,yes,RuneScape
2562,6601285,http://ecomms2s.sella.it-onlinessella.it.l3dm-panel.com//zap/golf/cc.php?id=781e5e245d69b566979b86e28d23f2c7,http://www.phishtank.com/phish_detail.php?phish_id=6601285,2020-05-29T02:36:30+00:00,yes,2020-05-30T09:31:08+00:00,yes,Other
2563,6601283,https://www.misyui.com/,http://www.phishtank.com/phish_detail.php?phish_id=6601283,2020-05-29T02:32:05+00:00,yes,2020-05-29T02:42:27+00:00,yes,Other
2564,6601281,https://www12.compre-agorasuatvsmart50pol.com/oferta-do-dia/580436406/?smart-tv-led-50-samsung-50ru7100-ultra-hd-4k-com-conversor-digital-3-hdmi-2-usb-wi-fi-visual-livre-de-cabos-controle-remoto-%C3%9Anico-e-bluetooth-&skullid=858226957&cart=ODU4MjI2OTU3,http://www.phishtank.com/phish_detail.php?phish_id=6601281,2020-05-29T02:31:34+00:00,yes,2020-06-01T02:28:04+00:00,yes,Other
2565,6601273,"https://secure.runescape.com-eb.ru/m=forum/forums.ws638,744108,688174,562758,3",http://www.phishtank.com/phish_detail.php?phish_id=6601273,2020-05-29T02:14:47+00:00,yes,2020-05-29T12:12:23+00:00,yes,RuneScape
2566,6601269,http://suporteapps.net/covid19/paypal/login.html?y0dcytdc6u97flxdr9add6mywdf3i3b5xgorowiuumr7rcpg1bhdavvdcphtzwjaezcn3hxnjcv1npwqynu2jle,http://www.phishtank.com/phish_detail.php?phish_id=6601269,2020-05-29T02:12:09+00:00,yes,2020-05-29T05:38:38+00:00,yes,Other
2567,6601268,http://suporteapps.net/covid19/paypal/login.html?er7zxk9ubww1e1mtvqpuaxk-tnv-cqzcvnsznkebngp/mh5govinwf2/6if2btqevkflsxzpovpl-fuig15x3su,http://www.phishtank.com/phish_detail.php?phish_id=6601268,2020-05-29T02:12:05+00:00,yes,2020-05-29T05:38:38+00:00,yes,Other
2568,6601267,http://suporteapps.net/covid19/paypal/login.html?21frnay-4a,http://www.phishtank.com/phish_detail.php?phish_id=6601267,2020-05-29T02:12:01+00:00,yes,2020-05-29T05:40:52+00:00,yes,Other
2569,6601265,http://suporteapps.net/covid19/paypal/login.html?ghtrv7jwswowo5w5oag,http://www.phishtank.com/phish_detail.php?phish_id=6601265,2020-05-29T02:11:54+00:00,yes,2020-05-29T05:40:52+00:00,yes,Other
2570,6601264,http://suporteapps.net/covid19/paypal/login.html?/m7bmumzg1amiexf4kuj8zqmke/2rrex0rb2i1hka5rc2cdt/lhal8crxefpipr5qgkrbqjmqw9x1zeuuzhhqfa,http://www.phishtank.com/phish_detail.php?phish_id=6601264,2020-05-29T02:11:51+00:00,yes,2020-05-29T05:40:52+00:00,yes,Other
2571,6601261,https://erusuconsultants.com/wp-admin/includes/upgrade/onedrive/en/login.php?cmd=login_submit&amp;id=fad517e47b2457418be38fe863e8400ffad517e47b2457418be38fe863e8400f&amp;session=fad517e47b2457418be38fe863e8400ffad517e47b2457418be38fe863e8400f&amp;email=,http://www.phishtank.com/phish_detail.php?phish_id=6601261,2020-05-29T02:11:38+00:00,yes,2020-06-01T02:29:20+00:00,yes,Other
2572,6601256,https://quadrantmsl.com/.well-known/pki-validation/yes/KKEEYY/Airdrop/new/,http://www.phishtank.com/phish_detail.php?phish_id=6601256,2020-05-29T02:11:17+00:00,yes,2020-06-01T02:29:20+00:00,yes,Other
2573,6601253,http://teafusioncafe.com/evra/content/3f84ad3a43b1c0b9d6d4db4746f42e60/?utf-8=base64,http://www.phishtank.com/phish_detail.php?phish_id=6601253,2020-05-29T02:11:08+00:00,yes,2020-05-29T05:43:47+00:00,yes,Other
2574,6601252,"http://teafusioncafe.com/evra/content/0907f9bb9ee2a1fc366c396e0d261c17/?user=&amp;_verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",http://www.phishtank.com/phish_detail.php?phish_id=6601252,2020-05-29T02:11:05+00:00,yes,2020-05-29T05:43:47+00:00,yes,Other
2575,6601251,"http://teafusioncafe.com/evra/content/0907f9bb9ee2a1fc366c396e0d261c17?user=&amp;_verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",http://www.phishtank.com/phish_detail.php?phish_id=6601251,2020-05-29T02:11:04+00:00,yes,2020-05-29T05:43:47+00:00,yes,Other
2576,6601249,http://greenapplebags.com/block/alibaba/?email=nobody@mycraftmail.com,http://www.phishtank.com/phish_detail.php?phish_id=6601249,2020-05-29T02:10:55+00:00,yes,2020-06-01T02:30:36+00:00,yes,Other
2577,6601248,http://southpackersandmovers.com/wp/xmldoc/pretext/jsud/up/invoice.php,http://www.phishtank.com/phish_detail.php?phish_id=6601248,2020-05-29T02:10:49+00:00,yes,2020-05-29T05:43:47+00:00,yes,Other
2578,6601246,http://www.blusyne.lt/wp-content/themes/Avada/includes/metaboxes/options/secure/Net/e92e1b476bb5262d793fd40931e0ed53/,http://www.phishtank.com/phish_detail.php?phish_id=6601246,2020-05-29T02:10:45+00:00,yes,2020-06-01T02:30:36+00:00,yes,Other
2579,6601247,https://www.blusyne.lt/wp-content/themes/Avada/includes/metaboxes/options/secure/Net/e92e1b476bb5262d793fd40931e0ed53/,http://www.phishtank.com/phish_detail.php?phish_id=6601247,2020-05-29T02:10:45+00:00,yes,2020-06-01T02:30:36+00:00,yes,Other
2580,6601244,http://equipmentrentals.pofi.co.in/bino/2019/EN/1bf50aaf147b3b0ddd26a820d2ed394d,http://www.phishtank.com/phish_detail.php?phish_id=6601244,2020-05-29T02:10:41+00:00,yes,2020-06-01T02:30:36+00:00,yes,Other
2581,6601245,http://equipmentrentals.pofi.co.in/bino/2019/EN/1bf50aaf147b3b0ddd26a820d2ed394d/,http://www.phishtank.com/phish_detail.php?phish_id=6601245,2020-05-29T02:10:41+00:00,yes,2020-06-01T02:30:36+00:00,yes,Other
2582,6601242,http://equipmentrentals.pofi.co.in/bino/2019/EN/15bb63b28926cd083b15e3b97567bbea,http://www.phishtank.com/phish_detail.php?phish_id=6601242,2020-05-29T02:10:37+00:00,yes,2020-06-01T02:31:52+00:00,yes,Other
2583,6601243,http://equipmentrentals.pofi.co.in/bino/2019/EN/15bb63b28926cd083b15e3b97567bbea/,http://www.phishtank.com/phish_detail.php?phish_id=6601243,2020-05-29T02:10:37+00:00,yes,2020-06-01T02:31:52+00:00,yes,Other
2584,6601241,http://equipmentrentals.pofi.co.in/bino/2019/EN/aedf8c04c36592dbe313d5938e1cd45e/,http://www.phishtank.com/phish_detail.php?phish_id=6601241,2020-05-29T02:10:34+00:00,yes,2020-06-01T02:31:52+00:00,yes,Other
2585,6601240,http://equipmentrentals.pofi.co.in/bino/2019/EN/aedf8c04c36592dbe313d5938e1cd45e,http://www.phishtank.com/phish_detail.php?phish_id=6601240,2020-05-29T02:10:33+00:00,yes,2020-06-01T02:31:52+00:00,yes,Other
2586,6601239,http://equipmentrentals.pofi.co.in/bino/2019/EN/7ec12aa91918c9b6e577c1ae18a0a34b,http://www.phishtank.com/phish_detail.php?phish_id=6601239,2020-05-29T02:10:29+00:00,yes,2020-06-01T02:31:52+00:00,yes,Other
2587,6601238,http://equipmentrentals.pofi.co.in/bino/2019/EN/677fa4059ee76333f9bb9a7920aef719/,http://www.phishtank.com/phish_detail.php?phish_id=6601238,2020-05-29T02:10:26+00:00,yes,2020-06-01T02:31:52+00:00,yes,Other
2588,6601237,http://equipmentrentals.pofi.co.in/bino/2019/EN/677fa4059ee76333f9bb9a7920aef719,http://www.phishtank.com/phish_detail.php?phish_id=6601237,2020-05-29T02:10:25+00:00,yes,2020-06-01T02:33:07+00:00,yes,Other
2589,6601236,http://equipmentrentals.pofi.co.in/bino/2019/EN/7ec12aa91918c9b6e577c1ae18a0a34b/,http://www.phishtank.com/phish_detail.php?phish_id=6601236,2020-05-29T02:10:21+00:00,yes,2020-06-01T02:33:07+00:00,yes,Other
2590,6601235,http://equipmentrentals.pofi.co.in/bino/2019/EN/6e187996e9cc9d93c5f4452695768290/,http://www.phishtank.com/phish_detail.php?phish_id=6601235,2020-05-29T02:10:18+00:00,yes,2020-06-01T02:33:07+00:00,yes,Other
2591,6601234,http://equipmentrentals.pofi.co.in/bino/2019/EN/6e187996e9cc9d93c5f4452695768290,http://www.phishtank.com/phish_detail.php?phish_id=6601234,2020-05-29T02:10:16+00:00,yes,2020-06-01T02:33:07+00:00,yes,Other
2592,6601232,http://match.lookatmynewphotos.com/,http://www.phishtank.com/phish_detail.php?phish_id=6601232,2020-05-29T02:10:08+00:00,yes,2020-06-01T02:33:07+00:00,yes,Other
2593,6601228,https://secure.veri-space.xyz/mail/Account/challenge.php,http://www.phishtank.com/phish_detail.php?phish_id=6601228,2020-05-29T02:09:55+00:00,yes,2020-05-29T05:47:58+00:00,yes,Other
2594,6601223,https://www.nineled.com/tesonline1/auth/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6601223,2020-05-29T02:09:37+00:00,yes,2020-05-29T05:47:58+00:00,yes,Other
2595,6601219,https://alternatlinkedindocument.nw.r.appspot.com/off365.html,http://www.phishtank.com/phish_detail.php?phish_id=6601219,2020-05-29T02:09:20+00:00,yes,2020-06-01T02:34:23+00:00,yes,Other
2596,6601214,https://polentaowl.com/d/onedrive-RD46,http://www.phishtank.com/phish_detail.php?phish_id=6601214,2020-05-29T02:09:05+00:00,yes,2020-06-01T02:34:23+00:00,yes,Other
2597,6601209,http://sharedaccessyu76h.dnsabr.com/1drvs/login1.php,http://www.phishtank.com/phish_detail.php?phish_id=6601209,2020-05-29T02:08:47+00:00,yes,2020-06-01T02:34:23+00:00,yes,Other
2598,6601210,http://sharedaccessyu76h.dnsabr.com/1drvs/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6601210,2020-05-29T02:08:47+00:00,yes,2020-06-01T02:34:23+00:00,yes,Other
2599,6601208,http://www.millybraids.com/Blenco/CHASE/myaccount/uploads1/,http://www.phishtank.com/phish_detail.php?phish_id=6601208,2020-05-29T02:08:43+00:00,yes,2020-05-29T06:09:17+00:00,yes,Other
2600,6601207,http://www.millybraids.com/Blenco/CHASE/myaccount/uploads1/index.php?websrc=e17ea285ad581008aac6b89b49ab879e&amp;dispatched=99&amp;id=4839748547,http://www.phishtank.com/phish_detail.php?phish_id=6601207,2020-05-29T02:08:30+00:00,yes,2020-05-29T06:09:17+00:00,yes,Other
2601,6601206,http://www.millybraids.com/Blenco/CHASE/myaccount/vbv.php?websrc=e17ea285ad581008aac6b89b49ab879e&amp;dispatched=23&amp;id=8999340533,http://www.phishtank.com/phish_detail.php?phish_id=6601206,2020-05-29T02:08:25+00:00,yes,2020-05-29T06:11:10+00:00,yes,Other
2602,6601202,http://186.75.130.46/en/signin.php?sslchannel=true&amp;sessionid=tRjWlIuLtmu3Ve9VGm9iHxBsUureh6LLY4HjNb5gxzktNuouQyMx6n00Sse9yZUw4CQSNW8lvtPjXdNNMAlSYmTRO80m8VTcxK4lGdHcGwwEKjswUNpTaiKYqLlzHeLeYQ,http://www.phishtank.com/phish_detail.php?phish_id=6601202,2020-05-29T02:08:01+00:00,yes,2020-06-01T02:34:23+00:00,yes,Other
2603,6601201,http://www.m-clienteltaulforma.com/confirmacao,http://www.phishtank.com/phish_detail.php?phish_id=6601201,2020-05-29T02:07:57+00:00,yes,2020-06-01T02:34:23+00:00,yes,Other
2604,6601200,https://www.cliente-ltau-security.com/home.php,http://www.phishtank.com/phish_detail.php?phish_id=6601200,2020-05-29T02:07:53+00:00,yes,2020-06-01T02:35:39+00:00,yes,Other
2605,6601199,http://40.74.235.156/promocao/descontao/card/home.php,http://www.phishtank.com/phish_detail.php?phish_id=6601199,2020-05-29T02:07:49+00:00,yes,2020-06-01T02:35:39+00:00,yes,Other
2606,6601196,http://www.verificationsmscheckin.com/confirmacao,http://www.phishtank.com/phish_detail.php?phish_id=6601196,2020-05-29T02:07:37+00:00,yes,2020-06-01T02:35:39+00:00,yes,Other
2607,6601192,http://travelandleisureallianceinc.com/wp/wp-content/uploads/2019,http://www.phishtank.com/phish_detail.php?phish_id=6601192,2020-05-29T02:07:25+00:00,yes,2020-05-31T12:34:54+00:00,yes,Other
2608,6601193,http://travelandleisureallianceinc.com/wp/wp-content/uploads/2019/,http://www.phishtank.com/phish_detail.php?phish_id=6601193,2020-05-29T02:07:25+00:00,yes,2020-06-01T02:36:54+00:00,yes,Other
2609,6601191,https://rose-deals.com/bankofamerica.com.uslogin.page.verification.onlineaccess/surf4.php,http://www.phishtank.com/phish_detail.php?phish_id=6601191,2020-05-29T02:07:21+00:00,yes,2020-06-01T02:36:54+00:00,yes,Other
2610,6601190,https://rose-deals.com/bankofamerica.com.uslogin.page.verification.onlineaccess/login.php?cmd=login_submit&amp;id=eb9c5f3ff5997005adb892836323c162eb9c5f3ff5997005adb892836323c162&amp;session=eb9c5f3ff5997005adb892836323c162eb9c5f3ff5997005adb892836323c162,http://www.phishtank.com/phish_detail.php?phish_id=6601190,2020-05-29T02:07:17+00:00,yes,2020-06-01T02:36:54+00:00,yes,Other
2611,6601189,https://rose-deals.com/bankofamerica.com.uslogin.page.verification.onlineaccess/login.php?cmd=login_submit&amp;id=cf3433bcf29986df7755cbc2c421b915cf3433bcf29986df7755cbc2c421b915&amp;session=cf3433bcf29986df7755cbc2c421b915cf3433bcf29986df7755cbc2c421b915,http://www.phishtank.com/phish_detail.php?phish_id=6601189,2020-05-29T02:07:13+00:00,yes,2020-06-01T02:36:54+00:00,yes,Other
2612,6601188,https://rose-deals.com/bankofamerica.com.uslogin.page.verification.onlineaccess/surf2.php,http://www.phishtank.com/phish_detail.php?phish_id=6601188,2020-05-29T02:07:10+00:00,yes,2020-06-01T02:36:54+00:00,yes,Other
2613,6601187,https://rose-deals.com/bankofamerica.com.uslogin.page.verification.onlineaccess/login.php?cmd=login_submit&amp;id=44c5b1050bd8f619663b9e5dd64e635144c5b1050bd8f619663b9e5dd64e6351&amp;session=44c5b1050bd8f619663b9e5dd64e635144c5b1050bd8f619663b9e5dd64e6351,http://www.phishtank.com/phish_detail.php?phish_id=6601187,2020-05-29T02:07:05+00:00,yes,2020-06-01T02:38:10+00:00,yes,Other
2614,6601186,https://rose-deals.com/bankofamerica.com.uslogin.page.verification.onlineaccess/login.php?cmd=login_submit&amp;id=eb5751a63daf29ae0701d38a8c0f72b2eb5751a63daf29ae0701d38a8c0f72b2&amp;session=eb5751a63daf29ae0701d38a8c0f72b2eb5751a63daf29ae0701d38a8c0f72b2,http://www.phishtank.com/phish_detail.php?phish_id=6601186,2020-05-29T02:07:02+00:00,yes,2020-06-01T02:38:10+00:00,yes,Other
